# x_1,x_2,Class_label
-3.53379267e+01,-6.42599168e+01,1
3.14265772e-01,-5.39382637e+01,1
-2.20975200e+02,8.86969262e+01,0
-4.35287889e+01,-6.67808180e+01,1
8.33311403e+01,-2.12063569e+01,1
-2.02777947e+02,1.08931827e+02,0
-1.38400746e+02,1.43434053e+02,0
5.27980327e+01,-2.83133051e+01,1
-5.57454398e+01,-6.96897124e+01,1
1.07000262e+02,-8.94421046e+00,1
1.01216168e+02,-1.68794397e+01,1
-2.29656072e+02,5.92131016e+01,0
2.69569843e+01,-4.41435450e+01,1
7.78514386e+00,-4.79066682e+01,1
-2.43879505e+02,8.19900668e+01,0
-2.18470501e+02,1.00654507e+02,0
-1.34790105e+02,1.44584590e+02,0
-2.52717065e+02,1.17646507e+02,0
-1.94269848e+02,6.60198454e+01,0
-2.15191512e+02,1.39816221e+02,0
-1.98213991e+02,1.23121303e+02,0
6.28807869e+01,-2.56513883e+01,1
-1.78898248e+02,9.11906905e+01,0
-1.89903276e+02,1.16080248e+02,0
-1.74258169e+02,1.09676475e+02,0
-1.93176096e+02,1.93409398e+00,0
5.00556502e+01,-3.39038716e+01,1
6.87173542e+01,-2.80642148e+01,1
-1.96540282e+02,1.03992473e+02,0
7.73125534e+01,-1.87576258e+01,1
-2.06505422e+02,9.84246261e+01,0
-1.95126812e+02,1.03031078e+02,0
-2.10317467e+02,8.73320664e+01,0
3.02010477e+01,-4.14711844e+01,1
-1.34034803e+02,6.53579658e+01,1
-1.78357256e+02,1.06032510e+02,0
2.81994963e+01,-3.95287584e+01,1
-9.93330172e+01,-8.70155244e+01,1
-1.77171829e+02,1.30572537e+02,0
-1.78991076e+02,8.63840882e+01,0
-2.24000169e+02,7.79475995e+01,0
-1.63766615e+02,1.37671167e+02,0
2.08350696e+01,-4.23210073e+01,1
-4.37673986e+01,-6.64374647e+01,1
-1.63364279e+02,5.51416886e+01,0
-1.65450203e+01,-5.58320519e+01,1
-1.37307676e+02,9.07377332e+01,0
-2.36116790e+02,4.64240258e+01,0
-1.44682611e+02,1.36395848e+02,0
-1.72728928e+02,1.39445943e+02,0
-3.29686892e+01,-6.69148360e+01,1
-7.79298397e+01,1.69246189e+02,0
3.29821058e+01,-4.02080356e+01,1
-2.25851418e+02,5.08117048e+01,0
7.78177047e+01,-2.40570964e+01,1
5.71154401e+01,-3.00304637e+01,1
-1.96632012e+02,1.38348741e+02,0
-1.96474516e+02,1.94010661e+02,0
-1.29650464e+02,1.47484430e+02,0
-1.47264969e+02,-1.06408950e+02,1
6.47261995e+01,-2.53019150e+01,1
1.20381223e+02,-3.48663728e+00,1
-1.01077686e+02,1.44847272e+02,0
1.44057204e+02,1.23995215e+00,1
5.87058517e+01,-2.78378927e+01,1
-2.08759318e+01,-6.04715253e+01,1
3.10221995e+01,-4.29777329e+01,1
4.32498596e+01,-3.44247476e+01,1
-6.18921391e+01,-7.74207353e+01,1
-2.51840080e+02,9.84433020e+01,0
-2.26570768e+02,6.97427764e+01,0
-9.03868620e+01,-8.69989571e+01,1
-1.78267844e+02,1.66855877e+02,0
-1.97930644e+02,1.03073952e+02,0
-2.02651604e+02,1.58105880e+02,0
-2.16782193e+02,1.34773664e+02,0
-1.60481536e+02,1.05684882e+02,0
1.21266138e+02,-5.84688866e+00,1
9.25420355e+00,-4.86704101e+01,1
-1.75984875e+02,-1.15445254e+02,1
-1.83555261e+02,1.18595234e+02,0
3.94666817e+00,-4.96922193e+01,1
1.04786678e+02,-8.14456218e+00,1
-1.97740647e+02,7.75031964e+01,0
-2.01848434e+02,1.85488478e+02,0
-1.64505563e+02,1.42115126e+02,0
8.01404086e+01,-2.10786675e+01,1
-3.99042302e+00,-5.68747729e+01,1
-1.47519643e+02,9.42837507e+01,0
-1.83119775e+02,7.67746086e+01,0
-1.49064096e+02,1.11414787e+02,0
-3.74145571e+01,-6.78423751e+01,1
-2.41074970e+02,9.73637768e+01,0
-2.66013874e+02,6.12965827e+01,0
8.04619212e+01,-2.26724293e+01,1
4.73206234e+01,-2.97539923e+01,1
-1.53684904e+02,8.10153709e+01,0
1.01920922e+01,-4.66758128e+01,1
1.15522345e+02,-1.26156473e+01,1
6.20508017e+01,-2.48160457e+01,1
-2.44754843e+01,-6.12194768e+01,1
-2.82274399e+01,-6.32413888e+01,1
-1.58447611e+02,-1.11158168e+02,1
-1.60492916e+02,1.28039108e+02,0
-1.13003987e+01,-5.66631508e+01,1
3.88288204e+01,-3.59490742e+01,1
-1.86029685e+02,1.14240727e+02,0
8.67457077e+01,-1.94341405e+01,1
1.25469814e+02,-2.69176002e+00,1
-1.92348210e+02,1.19168987e+02,0
-1.70242182e+02,7.08980134e+01,0
1.26378366e+02,-6.82399639e+00,1
-1.41487481e+02,9.47483404e+01,0
-1.91748689e+02,9.50426349e+01,0
-1.13465682e+02,8.86441485e+01,0
-1.80882878e+02,1.36754178e+02,0
-9.56575624e+01,5.44027491e+01,0
-1.75442391e+02,9.08571510e+01,0
2.39686829e+01,-3.95784218e+01,1
9.58748829e+01,-9.39562573e+00,1
-1.69071414e+02,9.56924012e+01,0
-2.13880166e+02,1.03641590e+02,0
-8.71849110e+00,-5.26731435e+01,0
-7.30854011e+01,-8.23418441e+01,1
1.18620719e+01,-5.17086293e+01,1
-1.78715823e+02,1.19373930e+02,0
-1.17464542e+02,8.33437037e+01,0
-2.56564870e+02,9.10058377e+01,1
-5.66420743e+00,-5.11863245e+01,1
-2.23850696e+02,7.39778804e+01,0
-7.28195855e+01,-7.86621478e+01,1
-2.66940160e+02,8.70716541e+01,0
-1.16581645e+02,1.78407601e+02,1
-2.01218116e+02,1.08810786e+02,0
-1.60753267e+02,9.03408693e+01,0
-2.33834104e+02,4.30413703e+01,0
-1.65751180e+02,1.27885899e+02,0
-2.44472437e+02,6.69384965e+01,0
-2.14431300e+02,8.81055263e+01,0
1.11387322e+02,-1.37457503e+01,1
-1.30345162e+02,-1.07514172e+02,1
-2.21231049e+02,1.15668119e+02,0
-1.64767871e+01,-5.96677099e+01,1
1.62655325e+02,1.18740780e+01,1
-1.79036503e+02,-1.15249093e+02,1
-8.57543920e+00,-5.27054594e+01,1
-4.30471049e+00,-5.22002484e+01,1
-2.06639015e+02,9.11685319e+01,0
-1.71539106e+02,4.93501635e+01,0
-2.21701648e+02,1.22213142e+02,0
-2.31296438e+02,1.01529227e+02,0
-1.48402957e+02,1.31209785e+02,0
-6.34369017e+01,-7.81674583e+01,1
-5.44392024e+01,-6.87673614e+01,0
-1.66205653e+02,8.67556521e+01,0
3.10493115e+01,-3.64568436e+01,1
-1.90948792e+02,8.87616780e+01,0
-6.38535915e+01,-7.46660084e+01,1
-1.63103411e+02,-1.13519629e+02,1
-1.65209280e+02,1.57521517e+02,0
-2.09822006e+02,7.90176347e+01,0
2.83515895e+01,-4.38695109e+01,1
-1.74594462e+02,1.38393911e+02,0
-7.93224201e+01,-8.32042019e+01,1
-1.88784344e+02,7.37078716e+01,0
4.99548893e+01,-3.16413051e+01,1
-7.93048244e+01,-7.95205169e+01,1
-1.35936415e+02,1.65732465e+02,0
-2.19524266e+02,8.49265120e+01,0
-1.89058798e+02,6.68395269e+01,0
-1.76663460e+01,-5.82964274e+01,1
4.90313332e+01,-3.25749557e+01,1
-3.94867855e+01,-6.26413318e+01,1
-1.30500064e+02,1.58267781e+02,0
8.13508784e+01,-1.74741116e+01,1
-2.46321932e+02,7.41664071e+01,0
-2.08659788e+01,-5.76540281e+01,1
-2.51236020e+00,-5.53528610e+01,1
-1.82211879e+02,1.00154620e+02,0
-2.29624175e+02,1.27800794e+02,0
1.57154825e+02,6.63097668e+00,1
-2.68925760e+02,6.96278417e+01,0
9.94208508e+00,-4.53833961e+01,1
-2.31360702e+02,9.01293039e+01,0
-2.30814968e+02,1.28236103e+02,0
-1.70419723e+01,-5.71560119e+01,1
1.75138086e+02,1.31008823e+01,1
-1.66705137e+02,8.97912019e+01,0
2.72278251e+01,-4.01645095e+01,1
-2.35186892e+02,8.29269156e+01,0
-6.92700848e+01,9.33165806e+01,0
-1.66908603e+02,1.18332680e+02,0
-4.72319607e+01,-6.66801021e+01,1
-1.66999315e+02,7.06624039e+01,0
3.09382723e+01,-4.54296393e+01,1
8.02276602e+01,-2.56665564e+01,1
-7.16322897e+01,-8.06652168e+01,1
-5.05495989e+01,-7.08852127e+01,1
-2.11311505e+02,8.56731556e+01,0
-2.13333004e+02,1.34281045e+02,0
-2.24985023e+02,7.54087681e+01,0
-9.54584009e+01,1.46772182e+02,0
9.56376027e+00,-4.50956265e+01,1
-1.64321852e+02,1.51007608e+02,0
4.17762473e+01,-3.81715755e+01,1
5.23853806e+00,-4.78561249e+01,1
4.95555863e+01,-3.24472308e+01,1
3.24017895e+01,-4.11168586e+01,1
5.77132254e+01,-3.20315157e+01,1
7.95208820e+01,-1.61168165e+01,1
1.11620559e+02,-1.20417813e+01,1
-1.96040270e+02,9.01633892e+01,0
-8.43479694e+01,-8.48687880e+01,1
1.24605567e+02,-2.05952823e+00,1
-1.47566277e+02,-1.08548158e+02,1
-1.41376843e+02,8.81628402e+01,1
-1.11057940e+02,1.11163256e+02,0
-2.75204501e+02,6.48245375e+01,0
-3.33867492e+01,-6.49189054e+01,1
-4.02453289e+01,-6.89188515e+01,1
-1.22960886e+02,1.21154373e+02,1
-2.36006974e+02,7.52361169e+01,0
2.32882257e+02,3.69286168e+01,1
5.84183811e+01,-3.27730798e+01,1
-1.54202595e+02,6.32640789e+01,0
-1.74339818e+02,9.26788637e+01,0
-2.00510948e+02,1.04131794e+02,0
1.22122420e+02,-4.36263241e+00,1
-1.80884960e+01,-5.35742316e+01,1
-1.50191584e+02,1.70485782e+02,0
-8.15759754e+01,-7.97024683e+01,0
-3.69165761e+01,-6.52488578e+01,1
6.28069656e+01,-2.64210216e+01,1
1.29809284e+02,-3.65104732e-01,1
-2.69380849e+02,6.13167326e+01,0
-2.20706882e+02,5.77833308e+01,0
-1.18626484e+02,1.08909427e+02,0
-4.72547496e+01,-6.90185524e+01,1
-2.11452442e+02,1.11386612e+02,0
-1.63834310e+02,1.59557608e+02,0
-1.40752278e+01,-5.70717987e+01,1
-1.54433876e+02,8.74443405e+01,0
-1.08107270e+01,-5.42341918e+01,1
-1.50731718e+02,1.35746759e+02,0
-3.07082055e+02,5.64413628e+01,0
-8.49347221e+01,-8.11212931e+01,1
-1.66246533e+01,-5.73855191e+01,1
-1.70434084e+02,-1.16814977e+02,1
-2.57788634e+02,1.03044567e+02,0
-2.19772665e+02,4.52685437e+01,1
-2.36542640e+02,1.01455035e+02,0
9.77386682e+01,-2.05074100e+01,1
-1.60937906e+02,7.24670867e+01,0
-2.13471549e+02,2.66445249e+01,0
-1.81868705e+02,8.93198547e+01,0
-7.42187611e+01,-8.09898580e+01,1
-1.84075389e+02,9.94931255e+01,0
-1.54718774e+02,1.30062433e+02,0
-1.34790508e+02,1.62487732e+02,0
-1.64672672e+02,1.47056393e+02,0
-9.63442379e+01,-8.57715587e+01,1
5.45413487e+01,-3.07427964e+01,1
-2.13549683e+02,3.30802147e+01,0
4.09184223e+01,-3.49981101e+01,1
-1.13453394e+02,1.11204546e+02,0
-2.05985866e+02,9.17946480e+01,0
-1.64505508e+01,-5.74455428e+01,1
-1.34933572e+01,-5.17876019e+01,1
2.17291172e+01,-3.87989089e+01,1
8.81088170e+01,-1.81007035e+01,1
-2.52533027e+02,4.16852173e+01,0
-2.47540174e+02,9.86046284e+01,0
-1.40656005e+02,9.11949341e+01,0
-3.22680135e+02,6.02053790e+01,0
7.96108210e+00,-4.67023178e+01,1
-1.47991813e+02,1.55489537e+02,0
-2.05770275e+02,3.11974180e+01,0
-1.96447097e+02,1.49343313e+02,0
4.88832976e+01,-3.14432296e+01,1
-1.56620883e+02,1.48019095e+02,0
-2.30187418e+02,6.15427748e+01,1
7.16064836e+01,-2.67691707e+01,1
-1.66374173e+02,1.66063682e+02,0
-1.79637762e+02,1.35382323e+02,0
1.21128949e+02,-4.23070782e+00,1
-1.68189693e+02,1.08688058e+02,0
-2.71052778e+02,3.34703057e+01,0
-2.44990134e+02,9.20662819e+01,0
1.63088386e+02,1.32542324e+01,1
5.30012461e+01,-2.85312531e+01,1
-2.09348549e+01,-5.58553255e+01,1
-2.01573267e+02,4.13316613e+01,0
6.48851916e+01,-2.67034598e+01,1
-2.12961047e+02,8.63860447e+01,0
-1.36570454e+02,1.02090551e+02,0
6.15537468e+00,-4.93199806e+01,1
-2.18181117e+02,8.94494760e+01,0
-1.02767805e+00,-5.01998652e+01,1
-1.48862271e+02,1.41411837e+02,0
-2.09512044e+02,9.63174880e+01,0
-1.31472773e+02,1.14646010e+02,0
-2.56932086e+02,8.89883158e+01,0
-1.36720223e+02,-1.02124546e+02,0
-1.76798018e+02,5.69051044e+01,0
5.39565619e+01,-2.95025598e+01,1
-1.18060188e+02,-9.46711205e+01,1
-1.71928925e+02,1.10473760e+02,0
-1.38900972e+02,1.56140926e+02,0
-4.48597407e+01,-6.82910574e+01,1
-5.64931392e+01,-7.46576255e+01,0
-1.84363942e+02,7.78566135e+01,0
1.69663312e+02,1.60226514e+01,1
-1.52237149e+02,8.31902173e+01,0
-1.85946693e+02,1.64285827e+02,0
-1.34757641e+02,-1.02881574e+02,1
-2.58264428e+02,2.15074139e+01,0
-1.99275648e+02,9.10274096e+01,0
-1.39371267e+02,1.82835650e+02,0
-2.19761565e+02,2.70362621e+01,0
-2.48545322e+02,8.55905370e+01,0
1.61606068e+02,9.56709277e+00,1
-2.50814814e+02,1.08522706e+02,0
-1.91984282e+02,8.24098053e+01,0
-2.60538228e+02,9.60491967e+01,0
8.27882476e+01,-1.63424953e+01,1
4.44557195e+01,-3.64676999e+01,1
-1.68007974e+02,-1.15251783e+02,1
-5.91912496e+01,-7.34822470e+01,1
-3.22201223e+01,-6.44395201e+01,0
2.93544722e+01,-4.19124690e+01,1
-1.29003407e+02,1.51703628e+02,0
-1.21783771e+01,-6.17214118e+01,1
2.03879503e+02,2.89494106e+01,1
8.55685610e+01,-2.04859016e+01,1
-2.14924176e+02,9.85005851e+01,0
2.43885989e+01,-4.00310942e+01,1
-2.20949632e+02,1.08450343e+02,0
-2.57982690e+02,4.42627948e+01,0
-1.45263223e+02,-1.05573578e+02,1
-8.08961963e+01,-8.20279076e+01,1
1.43000431e+00,-5.00051546e+01,1
1.00736395e+02,-1.29871304e+01,1
1.08718931e+02,-1.13708174e+01,1
-1.33901535e+02,1.39834947e+02,0
-1.67182888e+02,1.34441971e+02,1
4.54473546e+01,-2.94516508e+01,1
1.15110230e+02,-8.88339738e+00,1
-1.66980225e+02,1.27941725e+02,0
-6.63471724e+00,-5.60791111e+01,1
3.59514854e+01,-3.78303104e+01,1
3.50810438e+01,-3.86249901e+01,1
-2.07041957e+02,1.36587575e+02,0
-1.79627929e+02,1.43416319e+02,0
-1.83497691e+02,1.23374982e+02,0
-6.47904693e+01,-7.60079409e+01,1
1.25220003e+00,-4.71019779e+01,1
-1.22076193e+02,1.31947915e+02,0
-1.11467103e+02,-9.07968231e+01,1
-3.00814462e+01,-6.09819258e+01,1
-1.98759522e+02,4.69910084e+01,1
-1.02168584e+02,-9.04718816e+01,1
-1.08760667e+01,-5.53050716e+01,1
8.06759192e+01,-1.81759210e+01,1
-2.80177790e+01,-5.92800896e+01,1
1.77615024e+01,-4.42296404e+01,1
-1.95128331e+02,1.03124825e+02,0
8.31299888e+01,-2.16043642e+01,1
-5.46233480e+00,-5.10215341e+01,1
-1.03182837e+01,-5.45515522e+01,1
5.39580244e+01,-3.06190552e+01,1
-2.41683209e+02,9.41116726e+01,0
-5.30118259e+01,-6.91832973e+01,1
-1.34425801e+01,-5.46880121e+01,0
-2.48738161e+02,1.08908797e+02,0
-1.73941595e+02,8.29570146e+01,0
-2.11065636e+02,9.45350297e+01,0
-2.14862259e+02,1.01849383e+02,0
-4.88274243e+01,-6.56733668e+01,1
-2.81922965e+02,5.88373308e+01,0
-1.88298310e+02,1.17406474e+02,0
-1.72456152e+02,1.45306401e+02,0
2.07594200e+02,3.26809162e+01,1
-2.70745649e+02,2.17570652e+01,0
-1.17674156e+02,1.58588549e+02,0
-1.15724132e+02,-9.70254684e+01,1
-2.17589788e+02,7.63818208e+01,0
-1.77224521e+02,1.57533172e+02,0
-8.31813493e+01,-8.19821837e+01,1
-3.92424895e+00,-5.38537909e+01,1
5.74655818e+01,-3.14950295e+01,1
-9.38100513e+01,-9.25874524e+01,1
-1.66118215e+02,1.53458247e+02,0
1.18872441e+02,-2.57536468e+00,1
-2.00878874e+02,1.66513295e+02,0
-8.64761496e+01,-8.15669116e+01,1
-1.57640212e+02,1.47106174e+02,0
-7.13226993e+01,-7.91362317e+01,1
-2.89498759e+01,-5.85715652e+01,1
-2.41251361e+02,3.92767692e+01,0
-1.77962401e+02,1.16047475e+02,0
5.66743908e+01,-2.94543965e+01,1
-4.51612410e+01,-6.73726924e+01,1
-2.59404947e+02,5.80981301e+01,0
-7.78456728e+01,-8.18394376e+01,0
3.38851483e+01,-4.15278150e+01,1
4.49603837e+01,-3.52914555e+01,1
-2.09461533e+01,-5.64251023e+01,1
6.11791711e+01,-2.55986611e+01,1
-2.02098318e+02,9.13192486e+01,0
-1.17144569e+02,1.32382903e+02,0
-1.73968451e+02,8.38213981e+01,0
-1.76933741e+02,1.45113512e+02,0
9.46985310e+01,-1.40906230e+01,1
-2.21001023e+02,1.21508012e+02,0
-1.40869713e+02,1.06569326e+02,0
9.19722620e+01,-1.37717223e+01,1
-3.20939502e+02,5.28058082e+01,0
-1.16732236e+01,-5.13899458e+01,1
-1.92189523e+02,1.11601102e+02,0
-1.74915682e+01,-5.78926931e+01,1
1.23669509e+02,-6.10352369e+00,1
-3.50999809e+01,-6.03930672e+01,1
5.70271929e+01,-3.14002492e+01,1
-1.32128906e+02,7.51273846e+01,0
-7.75278549e+01,1.35647534e+02,0
-1.85987998e+02,1.40560614e+02,0
-1.85853638e+02,1.63179434e+02,0
-2.06266528e+02,6.31445502e+01,0
-1.72746992e+02,1.30859774e+02,0
-1.69457282e+02,1.01327893e+02,0
-1.55452701e+02,1.51178284e+02,0
-1.70571825e+02,9.05152648e+01,0
-2.55001229e+02,8.31092272e+01,0
5.21997434e+01,-2.87240899e+01,1
-2.57916822e+02,7.91257645e+01,0
-3.41536928e+02,1.56802309e+01,0
-5.62649365e+01,-7.56249762e+01,1
-2.12870315e+02,6.91206388e+01,0
-1.39822917e+02,1.55601997e+02,0
-2.07496088e+02,1.13789043e+02,0
2.20823381e+00,-4.61848408e+01,1
-3.88587430e+01,-6.33500121e+01,1
-1.62276105e+02,1.30642092e+02,0
-8.81201607e+01,-8.07479347e+01,1
-1.70754069e+02,1.09976156e+02,0
-1.74514384e+02,7.32716238e+01,0
-8.72549404e+01,-8.38013110e+01,1
-1.50212885e+02,6.13109637e+01,0
-1.97466808e+02,8.80104191e+01,0
-7.86729508e+01,-8.03800129e+01,1
-2.35055997e+02,8.97463674e+01,0
-1.40210359e+02,1.47770664e+02,0
7.66439911e+01,-2.25381093e+01,1
-1.22528692e+02,2.13548662e+02,0
-2.08954699e+02,7.07474391e+01,0
-1.56206683e+02,9.24359191e+01,0
-9.88694571e+01,1.67383553e+02,0
-1.60895721e+02,1.33634295e+02,0
-2.19076883e+02,1.08396788e+02,0
-1.39598144e+02,1.28692421e+02,0
6.75602093e+01,-2.82600944e+01,1
6.78405966e+01,-2.22972648e+01,1
-1.09757204e+01,-5.36480112e+01,1
-8.58716299e+01,-8.45773249e+01,1
-1.85863757e+02,1.86315822e+02,0
-1.90426051e+02,1.04568378e+02,0
-2.61636946e+02,6.19590031e+01,0
-1.88299325e+02,1.43603760e+02,0
-1.79456401e+02,1.17520875e+02,0
-1.58689935e+02,-1.08670437e+02,1
-2.10389034e+02,1.23780199e+02,0
-1.94991681e+02,1.24024371e+02,0
-5.45500300e+01,-7.18126863e+01,1
-9.52759927e-01,-5.20775673e+01,1
-1.86080788e+02,1.16558852e+02,0
-1.47347463e+02,1.08955132e+02,0
-2.09483887e+02,1.03334845e+02,0
-1.50030617e+02,1.50809616e+02,0
-6.70994603e+01,-7.59261424e+01,1
-2.06047393e+02,1.36611918e+02,0
8.50599632e+01,-1.89052503e+01,1
-2.14301570e+02,9.38470728e+01,0
-1.14662657e+02,1.73783383e+02,0
6.18034200e+01,-2.45467663e+01,1
-2.56718119e+02,7.54993259e+01,0
-7.75019520e+01,-8.27971904e+01,1
-1.97294613e+02,4.08727541e+01,0
-2.57338820e+02,1.08144774e+02,0
-5.74598239e+01,-7.34574707e+01,1
6.69299220e-02,-5.05435408e+01,1
-8.94115823e+01,-8.06947596e+01,1
-1.72382562e+02,1.43120367e+02,0
-2.21914594e+02,6.33517348e+01,0
-9.65202347e+01,1.23760500e+02,0
7.55244984e+01,-2.80159637e+01,1
-1.50577091e+02,1.38054113e+02,0
-1.82165353e+02,7.17628945e+01,0
-1.21586277e+01,-5.53444283e+01,1
-1.61534477e+02,1.08225452e+02,0
2.39114706e+01,-4.01319906e+01,1
3.25559016e+01,-3.89934826e+01,1
-1.97235175e+02,4.88569611e+01,0
-5.20857711e+01,-6.66266661e+01,1
-2.63324086e+02,3.67569907e+01,0
2.60493994e+00,-5.00197437e+01,1
1.22379525e+02,-4.27272058e+00,1
-2.97808956e+01,-6.31259437e+01,1
-1.75346048e+02,1.51594302e+02,0
3.53834453e+00,-4.40214402e+01,1
